datetime,temperature_C,power_draw_W,utilization_MiB,memory_used_MiB,memory_total_percentage
2018-02-23 22:20:58.408820,88,90.17,2822,8114,100
2018-02-23 22:21:08.449087,88,90.21,2822,8114,100
2018-02-23 22:21:18.480534,88,90.14,2822,8114,100
2018-02-23 22:21:28.529071,88,90.02,2822,8114,100
2018-02-23 22:21:38.574532,88,90.05,2822,8114,100
2018-02-23 22:21:48.607159,88,90.21,2822,8114,100
2018-02-23 22:21:58.646677,88,90.02,2822,8114,100
2018-02-23 22:22:08.682210,88,90.05,2822,8114,100
2018-02-23 22:22:18.722552,88,90.05,2822,8114,100
2018-02-23 22:22:28.766049,88,90.05,2822,8114,100
2018-02-23 22:22:38.797470,88,90.05,2822,8114,100
2018-02-23 22:22:48.843251,88,90.05,2822,8114,100
2018-02-23 22:22:58.873331,88,90.02,2822,8114,100
2018-02-23 22:23:08.908968,88,90.02,2822,8114,100
2018-02-23 22:23:18.943953,88,90.05,2822,8114,100
2018-02-23 22:23:28.977987,88,88.75,2822,8114,100
2018-02-23 22:23:39.012454,88,89.98,2822,8114,100
2018-02-23 22:23:49.052593,88,89.90,2822,8114,100
2018-02-23 22:23:59.088314,88,90.05,2822,8114,100
2018-02-23 22:24:09.124286,88,90.02,2822,8114,100
2018-02-23 22:24:19.155567,88,90.05,2822,8114,100
2018-02-23 22:24:29.203229,88,90.05,2822,8114,100
2018-02-23 22:24:39.235934,88,89.98,2822,8114,100
2018-02-23 22:24:49.271534,88,90.02,2822,8114,100
2018-02-23 22:24:59.314331,88,90.02,2822,8114,100
2018-02-23 22:25:09.357508,88,89.90,2822,8114,100
2018-02-23 22:25:19.392063,88,90.02,2822,8114,100
2018-02-23 22:25:29.437746,88,90.05,2822,8114,100
2018-02-23 22:25:39.482197,88,90.05,2822,8114,100
2018-02-23 22:25:49.522477,88,89.91,2822,8114,100
2018-02-23 22:25:59.556524,88,89.98,2822,8114,100
2018-02-23 22:26:09.593632,88,89.94,2822,8114,100
2018-02-23 22:26:19.636270,88,90.05,2822,8114,100
2018-02-23 22:26:29.673195,88,89.98,2822,8114,100
2018-02-23 22:26:39.710119,88,89.98,2822,8114,100
2018-02-23 22:26:49.747573,88,90.02,2822,8114,100
2018-02-23 22:26:59.788828,88,89.93,2822,8114,100
2018-02-23 22:27:09.829680,88,90.02,2822,8114,100
2018-02-23 22:27:19.855789,88,89.98,2822,8114,100
2018-02-23 22:27:29.893098,88,89.98,2822,8114,100
2018-02-23 22:27:39.929288,88,90.05,2822,8114,100
2018-02-23 22:27:49.971774,88,90.14,2822,8114,100
2018-02-23 22:27:59.997374,88,90.02,2822,8114,100
2018-02-23 22:28:10.042775,88,89.98,2822,8114,100
2018-02-23 22:28:20.069895,88,90.05,2822,8114,100
2018-02-23 22:28:30.109483,88,89.98,2822,8114,100
2018-02-23 22:28:40.144817,88,89.90,2822,8114,100
2018-02-23 22:28:50.190537,88,90.05,2822,8114,100
2018-02-23 22:29:00.231931,88,90.05,2822,8114,100
2018-02-23 22:29:10.265351,88,90.05,2822,8114,100
2018-02-23 22:29:20.305602,88,90.05,2822,8114,100
2018-02-23 22:29:30.343422,88,90.02,2822,8114,100
2018-02-23 22:29:40.376892,88,90.05,2822,8114,100
2018-02-23 22:29:50.413624,88,90.02,2822,8114,100
2018-02-23 22:30:00.455606,88,89.98,2822,8114,100
2018-02-23 22:30:10.496432,88,90.05,2822,8114,100
2018-02-23 22:30:20.538796,88,90.05,2822,8114,100
2018-02-23 22:30:30.570173,88,89.90,2822,8114,100
2018-02-23 22:30:40.602317,88,89.47,2822,8114,100
2018-02-23 22:30:50.631074,87,89.79,2822,8114,100
2018-02-23 22:31:00.657296,88,89.98,2822,8114,100
2018-02-23 22:31:10.685441,88,89.98,2822,8114,100
2018-02-23 22:31:20.728096,88,90.05,2822,8114,100
2018-02-23 22:31:30.763549,88,89.98,2822,8114,100
2018-02-23 22:31:40.793293,88,89.98,2822,8114,100
2018-02-23 22:31:50.823819,88,89.94,2822,8114,100
2018-02-23 22:32:00.858216,88,89.98,2822,8114,100
2018-02-23 22:32:10.904322,88,90.05,2822,8114,100
2018-02-23 22:32:20.933164,88,89.98,2822,8114,100
2018-02-23 22:32:30.965910,88,90.02,2822,8114,100
2018-02-23 22:32:41.000669,88,90.05,2822,8114,100
2018-02-23 22:32:51.041413,88,90.02,2822,8114,100
2018-02-23 22:33:01.076460,88,89.90,2822,8114,100
2018-02-23 22:33:11.112180,88,90.05,2822,8114,100
2018-02-23 22:33:21.147456,87,89.90,2822,8114,100
2018-02-23 22:33:31.177587,88,89.93,2822,8114,100
2018-02-23 22:33:41.213022,88,89.90,2822,8114,100
2018-02-23 22:33:51.263021,87,89.98,2822,8114,100
2018-02-23 22:34:01.300404,88,89.90,2822,8114,100
2018-02-23 22:34:11.339961,87,89.98,2822,8114,100
2018-02-23 22:34:21.376309,87,89.90,2822,8114,100
2018-02-23 22:34:31.409649,87,89.98,2822,8114,100
2018-02-23 22:34:41.443369,87,89.98,2822,8114,100
2018-02-23 22:34:51.473954,87,90.02,2822,8114,100
2018-02-23 22:35:01.507455,87,90.05,2822,8114,100
2018-02-23 22:35:11.553060,87,89.83,2822,8114,100
2018-02-23 22:35:21.586553,87,89.98,2822,8114,100
2018-02-23 22:35:31.623292,87,90.02,2822,8114,100
2018-02-23 22:35:41.651070,87,89.98,2822,8114,100
2018-02-23 22:35:51.686801,87,89.90,2822,8114,100
2018-02-23 22:36:01.719693,87,89.98,2822,8114,100
2018-02-23 22:36:11.753605,87,89.98,2822,8114,100
2018-02-23 22:36:21.784540,88,89.93,2822,8114,100
2018-02-23 22:36:31.818366,87,89.90,2822,8114,100
2018-02-23 22:36:41.862064,87,89.90,2822,8114,100
2018-02-23 22:36:51.893158,87,89.86,2822,8114,100
2018-02-23 22:37:01.926853,87,89.79,2822,8114,100
2018-02-23 22:37:11.956851,87,89.90,2822,8114,100
2018-02-23 22:37:21.999364,87,89.90,2822,8114,100
2018-02-23 22:37:32.031700,87,89.98,2822,8114,100
2018-02-23 22:37:42.062434,87,89.83,2822,8114,100
2018-02-23 22:37:52.096597,87,89.86,2822,8114,100
2018-02-23 22:38:02.133256,87,90.05,2822,8114,100
2018-02-23 22:38:12.165931,87,89.98,2822,8114,100
2018-02-23 22:38:22.200924,87,89.83,2822,8114,100
2018-02-23 22:38:32.238384,87,89.98,2822,8114,100
2018-02-23 22:38:42.277464,87,89.86,2822,8114,100
2018-02-23 22:38:52.316718,87,88.78,2822,8114,100
2018-02-23 22:39:02.368810,87,89.90,2822,8114,100
2018-02-23 22:39:12.411162,87,89.90,2822,8114,100
2018-02-23 22:39:22.449618,87,89.86,2822,8114,100
2018-02-23 22:39:32.497368,87,89.90,2822,8114,100
2018-02-23 22:39:42.551608,87,89.90,2822,8114,100
2018-02-23 22:39:52.583130,87,89.83,2822,8114,100
2018-02-23 22:40:02.620026,87,89.90,2822,8114,100
2018-02-23 22:40:12.663980,87,89.83,2822,8114,100
2018-02-23 22:40:22.704547,87,89.83,2822,8114,100
2018-02-23 22:40:32.746324,87,89.86,2822,8114,100
2018-02-23 22:40:42.786214,87,89.86,2822,8114,100
2018-02-23 22:40:52.821134,87,89.83,2822,8114,100
2018-02-23 22:41:02.860667,87,89.86,2822,8114,100
2018-02-23 22:41:12.897288,87,89.93,2822,8114,100
2018-02-23 22:41:22.931074,87,89.86,2822,8114,100
2018-02-23 22:41:32.973101,87,89.86,2822,8114,100
2018-02-23 22:41:43.013548,87,89.79,2822,8114,100
2018-02-23 22:41:53.046232,87,89.83,2822,8114,100
2018-02-23 22:42:03.079775,87,89.86,2822,8114,100
2018-02-23 22:42:13.115944,87,89.93,2822,8114,100
2018-02-23 22:42:23.163084,88,90.02,2822,8114,100
2018-02-23 22:42:33.196556,88,89.98,2822,8114,100
2018-02-23 22:42:43.227898,88,89.98,2822,8114,100
2018-02-23 22:42:53.276078,88,89.98,2822,8114,100
2018-02-23 22:43:03.312244,88,89.98,2822,8114,100
2018-02-23 22:43:13.350606,88,89.98,2822,8114,100
2018-02-23 22:43:23.390359,88,89.98,2822,8114,100
2018-02-23 22:43:33.424714,88,89.90,2822,8114,100
2018-02-23 22:43:43.451247,88,89.98,2822,8114,100
2018-02-23 22:43:53.487208,88,89.90,2822,8114,100
2018-02-23 22:44:03.526288,88,89.90,2822,8114,100
2018-02-23 22:44:13.558066,88,90.02,2822,8114,100
2018-02-23 22:44:23.593544,88,90.02,2822,8114,100
2018-02-23 22:44:33.639920,88,90.05,2822,8114,100
2018-02-23 22:44:43.667887,88,90.05,2822,8114,100
2018-02-23 22:44:53.699206,88,90.05,2822,8114,100
2018-02-23 22:45:03.722571,88,89.98,2822,8114,100
2018-02-23 22:45:13.758898,88,89.98,2822,8114,100
2018-02-23 22:45:23.794503,88,89.86,2822,8114,100
2018-02-23 22:45:33.835858,88,90.05,2822,8114,100
2018-02-23 22:45:43.867185,88,89.40,2822,8114,100
2018-02-23 22:45:53.897929,88,89.74,2822,8114,100
2018-02-23 22:46:03.931310,88,89.98,2822,8114,100
2018-02-23 22:46:13.962310,88,89.83,2822,8114,100
2018-02-23 22:46:23.996035,88,90.10,2822,8114,100
2018-02-23 22:46:34.037846,88,64.87,2822,8114,100
2018-02-23 22:46:44.072535,88,90.05,2822,8114,100
2018-02-23 22:46:54.106562,88,89.98,2822,8114,100
2018-02-23 22:47:04.138497,88,90.02,2822,8114,100
2018-02-23 22:47:14.177367,88,89.98,2822,8114,100
2018-02-23 22:47:24.212708,88,89.98,2822,8114,100
2018-02-23 22:47:34.250430,88,89.98,2822,8114,100
2018-02-23 22:47:44.277937,88,89.86,2822,8114,100
2018-02-23 22:47:54.317891,88,90.05,2822,8114,100
2018-02-23 22:48:04.358204,88,90.02,2822,8114,100
2018-02-23 22:48:14.400933,88,90.05,2822,8114,100
2018-02-23 22:48:24.433929,88,89.83,2822,8114,100
2018-02-23 22:48:34.465361,88,89.98,2822,8114,100
2018-02-23 22:48:44.498854,88,89.90,2822,8114,100
2018-02-23 22:48:54.538342,88,90.02,2822,8114,100
2018-02-23 22:49:04.591529,87,90.02,2822,8114,100
2018-02-23 22:49:14.632892,88,89.98,2822,8114,100
2018-02-23 22:49:24.674060,87,89.93,2822,8114,100
2018-02-23 22:49:34.715013,87,89.98,2822,8114,100
2018-02-23 22:49:44.739801,88,89.90,2822,8114,100
2018-02-23 22:49:54.763390,88,89.90,2822,8114,100
2018-02-23 22:50:04.803260,87,89.86,2822,8114,100
2018-02-23 22:50:14.839115,88,89.90,2822,8114,100
2018-02-23 22:50:24.862235,88,90.02,2822,8114,100
2018-02-23 22:50:34.900791,87,89.83,2822,8114,100
2018-02-23 22:50:44.934462,87,89.90,2822,8114,100
2018-02-23 22:50:54.973545,88,90.05,2822,8114,100
2018-02-23 22:51:05.002871,88,89.86,2822,8114,100
2018-02-23 22:51:15.045411,87,89.86,2822,8114,100
2018-02-23 22:51:25.080445,88,89.94,2822,8114,100
2018-02-23 22:51:35.128870,88,90.05,2822,8114,100
2018-02-23 22:51:45.159522,87,89.90,2822,8114,100
2018-02-23 22:51:55.193977,87,89.98,2822,8114,100
2018-02-23 22:52:05.229345,87,89.83,2822,8114,100
2018-02-23 22:52:15.265459,87,89.86,2822,8114,100
2018-02-23 22:52:25.296561,87,89.90,2822,8114,100
2018-02-23 22:52:35.328482,87,89.90,2822,8114,100
2018-02-23 22:52:45.371015,87,70.78,2822,8114,100
2018-02-23 22:52:55.417347,87,89.98,2822,8114,100
2018-02-23 22:53:05.452521,87,90.05,2822,8114,100
2018-02-23 22:53:15.495048,87,90.02,2822,8114,100
2018-02-23 22:53:25.527028,88,89.90,2822,8114,100
2018-02-23 22:53:35.560616,87,89.78,2822,8114,100
2018-02-23 22:53:45.587200,88,89.71,2822,8114,100
2018-02-23 22:53:55.628735,88,90.02,2822,8114,100
2018-02-23 22:54:05.675020,87,89.93,2822,8114,100
2018-02-23 22:54:15.710173,87,90.02,2822,8114,100
2018-02-23 22:54:25.747651,87,90.02,2822,8114,100
2018-02-23 22:54:35.781355,87,90.02,2822,8114,100
2018-02-23 22:54:45.818803,88,89.90,2822,8114,100
2018-02-23 22:54:55.870165,87,90.02,2822,8114,100
2018-02-23 22:55:05.901878,87,89.86,2822,8114,100
2018-02-23 22:55:15.935641,87,90.02,2822,8114,100
2018-02-23 22:55:25.967659,87,89.93,2822,8114,100
2018-02-23 22:55:36.003584,87,89.90,2822,8114,100
2018-02-23 22:55:46.038763,87,89.90,2822,8114,100
2018-02-23 22:55:56.070254,87,89.83,2822,8114,100
2018-02-23 22:56:06.102725,87,89.94,2822,8114,100
2018-02-23 22:56:16.132282,87,89.98,2822,8114,100
2018-02-23 22:56:26.165611,87,89.90,2822,8114,100
2018-02-23 22:56:36.196618,87,89.98,2822,8114,100
2018-02-23 22:56:46.238789,87,89.90,2822,8114,100
2018-02-23 22:56:56.269923,87,89.90,2822,8114,100
2018-02-23 22:57:06.300770,87,89.86,2822,8114,100
2018-02-23 22:57:16.331417,87,89.83,2822,8114,100
2018-02-23 22:57:26.363391,87,89.83,2822,8114,100
2018-02-23 22:57:36.397164,87,89.83,2822,8114,100
2018-02-23 22:57:46.438790,87,89.83,2822,8114,100
2018-02-23 22:57:56.470375,87,89.98,2822,8114,100
2018-02-23 22:58:06.507060,87,89.90,2822,8114,100
2018-02-23 22:58:16.545822,87,89.93,2822,8114,100
2018-02-23 22:58:26.597455,87,90.02,2822,8114,100
2018-02-23 22:58:36.630387,87,89.90,2822,8114,100
2018-02-23 22:58:46.673238,87,89.90,2822,8114,100
2018-02-23 22:58:56.708358,87,89.90,2822,8114,100
2018-02-23 22:59:06.746332,87,89.90,2822,8114,100
2018-02-23 22:59:16.785045,87,89.86,2822,8114,100
2018-02-23 22:59:26.813667,88,89.94,2822,8114,100
2018-02-23 22:59:36.843376,87,90.02,2822,8114,100
2018-02-23 22:59:46.881552,87,89.83,2822,8114,100
2018-02-23 22:59:56.926727,87,89.90,2822,8114,100
2018-02-23 23:00:06.957870,87,89.86,2822,8114,100
2018-02-23 23:00:17.002385,87,89.83,2822,8114,100
2018-02-23 23:00:27.036689,88,89.90,2822,8114,100
2018-02-23 23:00:37.066756,87,89.90,2822,8114,100
2018-02-23 23:00:47.098369,87,89.83,2822,8114,100
2018-02-23 23:00:57.134257,87,89.86,2822,8114,100
2018-02-23 23:01:07.158180,87,89.86,2822,8114,100
2018-02-23 23:01:17.196688,87,89.83,2822,8114,100
2018-02-23 23:01:27.234904,87,89.86,2822,8114,100
2018-02-23 23:01:37.275032,87,89.90,2822,8114,100
2018-02-23 23:01:47.317302,87,89.98,2822,8114,100
2018-02-23 23:01:57.351071,87,89.93,2822,8114,100
2018-02-23 23:02:07.383657,87,89.90,2822,8114,100
2018-02-23 23:02:17.419803,87,89.90,2822,8114,100
2018-02-23 23:02:27.451212,87,89.86,2822,8114,100
2018-02-23 23:02:37.484878,87,89.90,2822,8114,100
2018-02-23 23:02:47.518862,87,89.98,2822,8114,100
2018-02-23 23:02:57.564915,87,90.02,2822,8114,100
2018-02-23 23:03:07.597853,87,90.02,2822,8114,100
2018-02-23 23:03:17.627071,87,89.93,2822,8114,100
2018-02-23 23:03:27.670784,87,89.90,2822,8114,100
2018-02-23 23:03:37.696453,87,89.83,2822,8114,100
2018-02-23 23:03:47.740323,87,89.83,2822,8114,100
2018-02-23 23:03:57.780924,87,89.86,2822,8114,100
2018-02-23 23:04:07.827293,87,89.83,2822,8114,100
2018-02-23 23:04:17.867041,87,89.94,2822,8114,100
2018-02-23 23:04:27.905596,87,89.86,2822,8114,100
2018-02-23 23:04:37.948047,87,89.90,2822,8114,100
2018-02-23 23:04:47.990890,87,89.90,2822,8114,100
2018-02-23 23:04:58.032870,87,89.93,2822,8114,100
2018-02-23 23:05:08.070689,87,89.86,2822,8114,100
2018-02-23 23:05:18.105947,87,89.83,2822,8114,100
2018-02-23 23:05:28.136401,87,89.93,2822,8114,100
2018-02-23 23:05:38.174158,87,89.83,2822,8114,100
2018-02-23 23:05:48.208834,87,89.90,2822,8114,100
2018-02-23 23:05:58.248605,87,89.90,2822,8114,100
2018-02-23 23:06:08.279741,87,89.90,2822,8114,100
2018-02-23 23:06:18.310036,87,89.90,2822,8114,100
2018-02-23 23:06:28.349618,87,89.90,2822,8114,100
2018-02-23 23:06:38.385796,87,89.83,2822,8114,100
2018-02-23 23:06:48.427445,87,89.83,2822,8114,100
2018-02-23 23:06:58.459245,87,89.90,2822,8114,100
2018-02-23 23:07:08.497361,87,89.93,2822,8114,100
2018-02-23 23:07:18.531074,87,89.83,2822,8114,100
2018-02-23 23:07:28.569155,87,89.83,2822,8114,100
2018-02-23 23:07:38.594543,87,89.90,2822,8114,100
2018-02-23 23:07:48.638152,87,89.90,2822,8114,100
2018-02-23 23:07:58.675037,87,89.86,2822,8114,100
2018-02-23 23:08:08.712034,87,89.93,2822,8114,100
2018-02-23 23:08:18.749375,87,89.90,2822,8114,100
2018-02-23 23:08:28.776147,87,89.83,2822,8114,100
2018-02-23 23:08:38.815051,87,89.90,2822,8114,100
2018-02-23 23:08:48.854466,87,89.86,2822,8114,100
2018-02-23 23:08:58.891274,87,89.83,2822,8114,100
2018-02-23 23:09:08.933311,87,89.83,2822,8114,100
2018-02-23 23:09:18.974371,87,89.86,2822,8114,100
2018-02-23 23:09:29.012056,87,89.93,2822,8114,100
2018-02-23 23:09:39.055718,87,89.86,2822,8114,100
2018-02-23 23:09:49.101404,87,90.05,2822,8114,100
2018-02-23 23:09:59.141271,87,89.98,2822,8114,100
2018-02-23 23:10:09.172189,87,89.86,2822,8114,100
2018-02-23 23:10:19.207295,87,89.86,2822,8114,100
2018-02-23 23:10:29.239851,87,89.90,2822,8114,100
2018-02-23 23:10:39.280748,87,89.86,2822,8114,100
2018-02-23 23:10:49.322277,87,89.86,2822,8114,100
2018-02-23 23:10:59.359357,87,89.98,2822,8114,100
2018-02-23 23:11:09.409632,87,89.83,2822,8114,100
2018-02-23 23:11:19.455387,87,89.90,2822,8114,100
2018-02-23 23:11:29.494238,87,89.90,2822,8114,100
2018-02-23 23:11:39.535927,87,89.90,2822,8114,100
2018-02-23 23:11:49.572291,87,89.86,2822,8114,100
2018-02-23 23:11:59.611159,87,89.83,2822,8114,100
2018-02-23 23:12:09.641663,87,89.83,2822,8114,100
2018-02-23 23:12:19.683092,87,89.86,2822,8114,100
2018-02-23 23:12:29.722467,87,89.93,2822,8114,100
2018-02-23 23:12:39.770915,87,89.86,2822,8114,100
2018-02-23 23:12:49.813118,87,89.86,2822,8114,100
2018-02-23 23:12:59.858338,87,89.93,2822,8114,100
2018-02-23 23:13:09.896696,87,89.83,2822,8114,100
2018-02-23 23:13:19.942286,87,89.86,2822,8114,100
2018-02-23 23:13:29.987136,87,89.86,2822,8114,100
2018-02-23 23:13:40.025798,87,89.74,2822,8114,100
2018-02-23 23:13:50.060662,87,89.79,2822,8114,100
2018-02-23 23:14:00.102297,87,88.82,2822,8114,100
2018-02-23 23:14:10.150018,87,89.78,2822,8114,100
2018-02-23 23:14:20.197459,87,89.86,2822,8114,100
2018-02-23 23:14:30.230663,87,89.83,2822,8114,100
2018-02-23 23:14:40.267603,87,89.86,2822,8114,100
2018-02-23 23:14:50.315048,87,89.83,2822,8114,100
2018-02-23 23:15:00.359311,87,89.90,2822,8114,100
2018-02-23 23:15:10.406391,87,88.97,2822,8114,100
2018-02-23 23:15:20.437406,87,89.67,2822,8114,100
2018-02-23 23:15:30.467108,87,89.86,2822,8114,100
2018-02-23 23:15:40.506114,87,89.90,2822,8114,100
2018-02-23 23:15:50.540283,87,89.86,2822,8114,100
2018-02-23 23:16:00.585736,87,89.79,2822,8114,100
2018-02-23 23:16:10.624958,87,89.90,2822,8114,100
2018-02-23 23:16:20.670113,87,89.86,2822,8114,100
2018-02-23 23:16:30.707636,87,89.90,2822,8114,100
2018-02-23 23:16:40.752509,87,89.93,2822,8114,100
2018-02-23 23:16:50.779883,87,89.83,2822,8114,100
2018-02-23 23:17:00.812885,87,89.86,2822,8114,100
2018-02-23 23:17:10.839184,87,89.86,2822,8114,100
2018-02-23 23:17:20.867609,87,89.90,2822,8114,100
2018-02-23 23:17:30.905759,87,89.83,2822,8114,100
2018-02-23 23:17:40.947021,87,89.90,2822,8114,100
2018-02-23 23:17:50.985196,87,89.90,2822,8114,100
2018-02-23 23:18:01.023244,87,89.98,2822,8114,100
2018-02-23 23:18:11.059471,87,89.90,2822,8114,100
2018-02-23 23:18:21.094184,87,89.98,2822,8114,100
2018-02-23 23:18:31.127826,87,90.02,2822,8114,100
2018-02-23 23:18:41.157209,87,89.98,2822,8114,100
2018-02-23 23:18:51.199079,87,89.90,2822,8114,100
2018-02-23 23:19:01.238907,87,89.86,2822,8114,100
2018-02-23 23:19:11.269943,87,89.83,2822,8114,100
2018-02-23 23:19:21.311029,87,89.90,2822,8114,100
2018-02-23 23:19:31.345553,87,89.86,2822,8114,100
2018-02-23 23:19:41.391034,87,89.90,2822,8114,100
2018-02-23 23:19:51.421876,87,89.79,2822,8114,100
2018-02-23 23:20:01.454052,87,90.02,2822,8114,100
2018-02-23 23:20:11.487785,87,89.93,2822,8114,100
2018-02-23 23:20:21.522248,87,89.86,2822,8114,100
2018-02-23 23:20:31.557254,87,89.90,2822,8114,100
2018-02-23 23:20:41.582563,87,89.90,2822,8114,100
2018-02-23 23:20:51.625165,87,89.83,2822,8114,100
2018-02-23 23:21:01.667395,87,89.90,2822,8114,100
2018-02-23 23:21:11.703263,87,89.74,2822,8114,100
2018-02-23 23:21:21.741215,87,89.94,2822,8114,100
2018-02-23 23:21:31.778075,87,89.83,2822,8114,100
2018-02-23 23:21:41.819503,87,89.90,2822,8114,100
2018-02-23 23:21:51.858222,87,89.74,2822,8114,100
2018-02-23 23:22:01.913203,87,89.90,2822,8114,100
2018-02-23 23:22:11.943939,87,89.83,2822,8114,100
2018-02-23 23:22:21.989267,87,89.86,2822,8114,100
2018-02-23 23:22:32.024086,87,87.92,2822,8114,100
2018-02-23 23:22:42.051281,87,89.78,2822,8114,100
2018-02-23 23:22:52.086251,87,89.90,2822,8114,100
2018-02-23 23:23:02.125600,87,89.90,2822,8114,100
2018-02-23 23:23:12.161949,87,89.86,2822,8114,100
2018-02-23 23:23:22.202767,87,89.98,2822,8114,100
2018-02-23 23:23:32.233425,87,89.90,2822,8114,100
2018-02-23 23:23:42.268161,87,89.83,2822,8114,100
2018-02-23 23:23:52.299424,87,89.96,2822,8114,100
2018-02-23 23:24:02.326021,87,89.90,2822,8114,100
2018-02-23 23:24:12.359548,87,89.90,2822,8114,100
2018-02-23 23:24:22.395030,87,89.86,2822,8114,100
2018-02-23 23:24:32.428898,87,89.83,2822,8114,100
2018-02-23 23:24:42.470404,87,89.90,2822,8114,100
2018-02-23 23:24:52.510958,87,89.83,2822,8114,100
2018-02-23 23:25:02.550717,87,89.93,2822,8114,100
2018-02-23 23:25:12.584097,87,89.90,2822,8114,100
2018-02-23 23:25:22.617551,87,89.90,2822,8114,100
2018-02-23 23:25:32.653362,87,89.90,2822,8114,100
2018-02-23 23:25:42.687968,87,89.86,2822,8114,100
2018-02-23 23:25:52.729938,87,89.94,2822,8114,100
2018-02-23 23:26:02.765451,87,89.93,2822,8114,100
2018-02-23 23:26:12.804541,87,89.86,2822,8114,100
2018-02-23 23:26:22.835188,87,89.90,2822,8114,100
2018-02-23 23:26:32.880383,87,89.93,2822,8114,100
2018-02-23 23:26:42.915830,87,89.90,2822,8114,100
2018-02-23 23:26:52.957505,87,89.86,2822,8114,100
2018-02-23 23:27:02.987075,87,89.93,2822,8114,100
2018-02-23 23:27:13.037017,87,89.79,2822,8114,100
2018-02-23 23:27:23.082671,87,89.86,2822,8114,100
2018-02-23 23:27:33.121466,87,89.86,2822,8114,100
2018-02-23 23:27:43.159646,87,89.90,2822,8114,100
2018-02-23 23:27:53.205270,87,89.78,2822,8114,100
2018-02-23 23:28:03.243774,87,89.90,2822,8114,100
2018-02-23 23:28:13.282115,87,89.83,2822,8114,100
2018-02-23 23:28:23.320442,87,89.83,2822,8114,100
2018-02-23 23:28:33.356065,87,89.86,2822,8114,100
2018-02-23 23:28:43.397086,87,89.86,2822,8114,100
2018-02-23 23:28:53.424264,87,89.90,2822,8114,100
2018-02-23 23:29:03.457907,87,89.90,2822,8114,100
2018-02-23 23:29:13.497493,87,89.93,2822,8114,100
2018-02-23 23:29:23.528416,87,89.86,2822,8114,100
2018-02-23 23:29:33.562290,87,89.86,2822,8114,100
2018-02-23 23:29:43.605801,87,89.74,2822,8114,100
2018-02-23 23:29:53.650701,87,89.86,2822,8114,100
2018-02-23 23:30:03.686315,87,89.59,2822,8114,100
2018-02-23 23:30:13.713449,87,89.78,2822,8114,100
2018-02-23 23:30:23.755075,87,89.86,2822,8114,100
2018-02-23 23:30:33.787755,87,89.83,2822,8114,100
2018-02-23 23:30:43.816259,87,89.86,2822,8114,100
2018-02-23 23:30:53.858763,88,90.02,2822,8114,100
2018-02-23 23:31:03.888806,87,90.02,2822,8114,100
2018-02-23 23:31:13.922438,87,89.93,2822,8114,100
2018-02-23 23:31:23.949405,87,89.93,2822,8114,100
2018-02-23 23:31:33.989069,87,89.93,2822,8114,100
2018-02-23 23:31:44.028283,87,89.83,2822,8114,100
2018-02-23 23:31:54.070944,87,89.90,2822,8114,100
2018-02-23 23:32:04.107602,87,89.90,2822,8114,100
2018-02-23 23:32:14.147623,87,89.83,2822,8114,100
2018-02-23 23:32:24.195621,87,89.90,2822,8114,100
2018-02-23 23:32:34.232003,87,89.83,2822,8114,100
2018-02-23 23:32:44.273332,87,89.90,2822,8114,100
2018-02-23 23:32:54.313075,87,89.86,2822,8114,100
2018-02-23 23:33:04.353328,87,89.86,2822,8114,100
2018-02-23 23:33:14.391078,87,89.90,2822,8114,100
2018-02-23 23:33:24.429539,87,89.86,2822,8114,100
2018-02-23 23:33:34.476195,87,89.93,2822,8114,100
2018-02-23 23:33:44.521226,87,89.90,2822,8114,100
2018-02-23 23:33:54.562444,87,89.93,2822,8114,100
2018-02-23 23:34:04.603746,87,89.86,2822,8114,100
2018-02-23 23:34:14.646822,87,89.86,2822,8114,100
2018-02-23 23:34:24.681588,87,89.93,2822,8114,100
2018-02-23 23:34:34.725304,87,89.86,2822,8114,100
2018-02-23 23:34:44.764991,87,89.83,2822,8114,100
2018-02-23 23:34:54.808637,87,89.90,2822,8114,100
2018-02-23 23:35:04.843719,87,89.83,2822,8114,100
2018-02-23 23:35:14.880658,87,89.90,2822,8114,100
2018-02-23 23:35:24.911966,87,89.83,2822,8114,100
2018-02-23 23:35:34.948400,87,89.83,2822,8114,100
2018-02-23 23:35:44.985345,87,89.93,2822,8114,100
2018-02-23 23:35:55.007026,87,89.93,2822,8114,100
2018-02-23 23:36:05.041701,87,57.70,2822,8114,100
2018-02-23 23:36:15.086335,87,89.79,2822,8114,100
2018-02-23 23:36:25.123989,87,90.02,2822,8114,100
2018-02-23 23:36:35.163024,87,89.83,2822,8114,100
2018-02-23 23:36:45.194595,87,89.86,2822,8114,100
2018-02-23 23:36:55.221634,87,89.90,2822,8114,100
2018-02-23 23:37:05.260897,88,89.90,2822,8114,100
2018-02-23 23:37:15.295467,87,89.86,2822,8114,100
2018-02-23 23:37:25.332413,87,89.83,2822,8114,100
2018-02-23 23:37:35.363074,87,89.83,2822,8114,100
2018-02-23 23:37:45.398038,87,90.02,2822,8114,100
2018-02-23 23:37:55.451635,87,89.86,2822,8114,100
2018-02-23 23:38:05.482290,87,89.90,2822,8114,100
2018-02-23 23:38:15.515236,88,89.86,2822,8114,100
2018-02-23 23:38:25.551108,87,89.93,2822,8114,100
2018-02-23 23:38:35.596197,87,89.90,2822,8114,100
